profile_id,station_id,station_name,datetime_utc,year,month,cycle,n_levels_total,n_levels_to_500,p_surface_hpa,t_surface_c,p_top_hpa,t_top_c,delta_t_top_surface_c,inversion_detected,inversion_top_pressure_hpa,inversion_top_height_m,inversion_top_temp_c,inversion_delta_t_c,profile_status,source_file
31004_20190126_0000_00,31004,Aldan,2019-01-26T00:00:00,2019,1,00,60.0,14.0,934.0,-17.49999999999997,500.0,-33.69999999999999,-16.200000000000017,True,887.0,1000.1,-15.899999999999977,1.5999999999999943,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190126.bufr
31004_20190128_0000_00,31004,Aldan,2019-01-28T00:00:00,2019,1,00,46.0,10.0,927.0,-20.899999999999977,500.0,-40.89999999999998,-20.0,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190128.bufr
31004_20190125_0000_00,31004,Aldan,2019-01-25T00:00:00,2019,1,00,55.0,12.0,945.0,-17.49999999999997,500.0,-36.89999999999998,-19.400000000000006,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190125.bufr
31004_20190129_0000_00,31004,Aldan,2019-01-29T00:00:00,2019,1,00,53.0,9.0,929.0,-19.69999999999999,500.0,-46.49999999999997,-26.799999999999983,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190129.bufr
31004_20190130_0000_00,31004,Aldan,2019-01-30T00:00:00,2019,1,00,57.0,8.0,936.0,-36.099999999999966,500.0,-44.099999999999966,-8.0,True,912.0,770.3,-28.69999999999999,7.399999999999977,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190130.bufr
31004_20190131_0000_00,31004,Aldan,2019-01-31T00:00:00,2019,1,00,54.0,9.0,930.0,-35.69999999999999,500.0,-45.099999999999966,-9.399999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190131.bufr
31004_20190209_0000_00,31004,Aldan,2019-02-09T00:00:00,2019,2,00,58.0,11.0,942.0,-26.299999999999983,500.0,-42.29999999999998,-16.0,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190209.bufr
31004_20190202_0000_00,31004,Aldan,2019-02-02T00:00:00,2019,2,00,58.0,9.0,934.0,-38.29999999999998,500.0,-43.49999999999997,-5.199999999999989,True,792.0,1924.2,-28.69999999999999,9.599999999999994,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190202.bufr
31004_20190203_0000_00,31004,Aldan,2019-02-03T00:00:00,2019,2,00,69.0,10.0,937.0,-38.29999999999998,500.0,-44.29999999999998,-6.0,True,934.0,572.3,-37.89999999999998,0.4000000000000057,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190203.bufr
31004_20190201_0000_00,31004,Aldan,2019-02-01T00:00:00,2019,2,00,56.0,12.0,1000.0,-55.69999999999999,500.0,-43.89999999999998,11.800000000000011,True,860.0,1254.3,-32.099999999999966,23.600000000000023,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190201.bufr
31004_20190208_0000_00,31004,Aldan,2019-02-08T00:00:00,2019,2,00,49.0,11.0,940.0,-23.299999999999983,500.0,-42.099999999999966,-18.799999999999983,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190208.bufr
31004_20190210_0000_00,31004,Aldan,2019-02-10T00:00:00,2019,2,00,58.0,11.0,942.0,-27.899999999999977,500.0,-43.099999999999966,-15.199999999999989,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190210.bufr
31004_20190204_0000_00,31004,Aldan,2019-02-04T00:00:00,2019,2,00,64.0,11.0,932.0,-38.89999999999998,500.0,-43.29999999999998,-4.400000000000006,True,916.0,734.0,-37.49999999999997,1.4000000000000057,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190204.bufr
31004_20190207_0000_00,31004,Aldan,2019-02-07T00:00:00,2019,2,00,56.0,14.0,936.0,-28.69999999999999,500.0,-39.69999999999999,-11.0,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190207.bufr
31004_20190206_0000_00,31004,Aldan,2019-02-06T00:00:00,2019,2,00,52.0,11.0,936.0,-38.69999999999999,500.0,-44.89999999999998,-6.199999999999989,True,904.0,843.3,-37.099999999999966,1.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190206.bufr
31004_20190205_0000_00,31004,Aldan,2019-02-05T00:00:00,2019,2,00,46.0,11.0,930.0,-35.69999999999999,500.0,-40.29999999999998,-4.599999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190205.bufr
31004_20190212_0000_00,31004,Aldan,2019-02-12T00:00:00,2019,2,00,54.0,8.0,940.0,-22.099999999999966,500.0,-42.099999999999966,-20.0,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190212.bufr
31004_20190211_0000_00,31004,Aldan,2019-02-11T00:00:00,2019,2,00,48.0,10.0,941.0,-26.69999999999999,500.0,-40.69999999999999,-14.0,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190211.bufr
31004_20190213_0000_00,31004,Aldan,2019-02-13T00:00:00,2019,2,00,55.0,8.0,936.0,-19.49999999999997,500.0,-42.099999999999966,-22.599999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190213.bufr
31004_20190217_0000_00,31004,Aldan,2019-02-17T00:00:00,2019,2,00,39.0,5.0,925.0,-13.299999999999955,500.0,-38.89999999999998,-25.600000000000023,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190217.bufr
31004_20190218_0000_00,31004,Aldan,2019-02-18T00:00:00,2019,2,00,52.0,9.0,1000.0,-52.49999999999997,500.0,-37.29999999999998,15.199999999999989,True,922.0,1161.2,-10.899999999999977,41.599999999999994,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190218.bufr
31004_20190216_0000_00,31004,Aldan,2019-02-16T00:00:00,2019,2,00,56.0,10.0,1000.0,-57.49999999999997,500.0,-33.099999999999966,24.400000000000006,True,922.0,679.8,-10.5,46.99999999999997,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190216.bufr
31004_20190214_0000_00,31004,Aldan,2019-02-14T00:00:00,2019,2,00,55.0,10.0,932.0,-16.099999999999966,500.0,-38.89999999999998,-22.80000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190214.bufr
31004_20190215_0000_00,31004,Aldan,2019-02-15T00:00:00,2019,2,00,54.0,10.0,932.0,-17.299999999999983,500.0,-35.89999999999998,-18.599999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190215.bufr
31004_20190220_0000_00,31004,Aldan,2019-02-20T00:00:00,2019,2,00,41.0,6.0,928.0,-8.5,500.0,-36.69999999999999,-28.19999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190220.bufr
31004_20190219_0000_00,31004,Aldan,2019-02-19T00:00:00,2019,2,00,58.0,13.0,1000.0,-49.099999999999966,500.0,-34.89999999999998,14.199999999999989,True,873.0,1131.1,-12.899999999999977,36.19999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190219.bufr
31004_20190223_0000_00,31004,Aldan,2019-02-23T00:00:00,2019,2,00,50.0,11.0,1000.0,-53.69999999999999,500.0,-34.89999999999998,18.80000000000001,True,926.0,643.8,-10.099999999999966,43.60000000000002,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190223.bufr
31004_20190224_0000_00,31004,Aldan,2019-02-24T00:00:00,2019,2,00,56.0,12.0,1000.0,-54.89999999999998,500.0,-38.89999999999998,16.0,True,919.0,706.9,-15.5,39.39999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190224.bufr
31004_20190222_0000_00,31004,Aldan,2019-02-22T00:00:00,2019,2,00,58.0,11.0,1000.0,-45.099999999999966,500.0,-34.49999999999997,10.599999999999994,True,937.0,545.6,-13.5,31.599999999999966,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190222.bufr
31004_20190221_0000_00,31004,Aldan,2019-02-21T00:00:00,2019,2,00,48.0,9.0,934.0,-20.299999999999983,500.0,-39.49999999999997,-19.19999999999999,True,907.0,815.9,-15.699999999999989,4.599999999999994,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190221.bufr
31004_20190225_0000_00,31004,Aldan,2019-02-25T00:00:00,2019,2,00,59.0,12.0,1000.0,-52.49999999999997,500.0,-41.49999999999997,11.0,True,925.0,652.8,-13.699999999999989,38.79999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190225.bufr
31004_20190226_0000_00,31004,Aldan,2019-02-26T00:00:00,2019,2,00,50.0,11.0,927.0,-10.099999999999966,500.0,-32.099999999999966,-22.0,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190226.bufr
31004_20190228_0000_00,31004,Aldan,2019-02-28T00:00:00,2019,2,00,58.0,11.0,926.0,-12.299999999999955,500.0,-35.69999999999999,-23.400000000000034,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190228.bufr
31004_20190302_0000_00,31004,Aldan,2019-03-02T00:00:00,2019,3,00,51.0,9.0,929.0,-10.899999999999977,500.0,-37.69999999999999,-26.80000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190302.bufr
31004_20190227_0000_00,31004,Aldan,2019-02-27T00:00:00,2019,2,00,50.0,8.0,927.0,-13.5,500.0,-38.099999999999966,-24.599999999999966,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190227.bufr
31004_20190301_0000_00,31004,Aldan,2019-03-01T00:00:00,2019,3,00,58.0,9.0,930.0,-10.699999999999989,500.0,-33.49999999999997,-22.799999999999983,True,925.0,652.8,-9.899999999999977,0.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190301.bufr
31004_20190303_0000_00,31004,Aldan,2019-03-03T00:00:00,2019,3,00,62.0,9.0,931.0,-11.899999999999977,500.0,-33.89999999999998,-22.0,True,925.0,1287.8,-11.099999999999966,0.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190303.bufr
31004_20190307_0000_00,31004,Aldan,2019-03-07T00:00:00,2019,3,00,48.0,11.0,932.0,-6.099999999999966,500.0,-32.099999999999966,-26.0,True,925.0,652.8,-5.5,0.5999999999999659,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190307.bufr
31004_20190305_0000_00,31004,Aldan,2019-03-05T00:00:00,2019,3,00,51.0,6.0,942.0,-13.099999999999966,500.0,-33.29999999999998,-20.200000000000017,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190305.bufr
31004_20190304_0000_00,31004,Aldan,2019-03-04T00:00:00,2019,3,00,45.0,8.0,934.0,-23.099999999999966,500.0,-34.099999999999966,-11.0,True,908.0,806.7,-13.699999999999989,9.399999999999977,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190304.bufr
31004_20190306_0000_00,31004,Aldan,2019-03-06T00:00:00,2019,3,00,61.0,13.0,938.0,-10.299999999999955,500.0,-32.49999999999997,-22.200000000000017,True,925.0,1287.8,-9.299999999999955,1.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190306.bufr
31004_20190309_0000_00,31004,Aldan,2019-03-09T00:00:00,2019,3,00,61.0,8.0,926.0,-12.699999999999989,500.0,-33.49999999999997,-20.799999999999983,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190309.bufr
31004_20190308_0000_00,31004,Aldan,2019-03-08T00:00:00,2019,3,00,61.0,8.0,934.0,-17.899999999999977,500.0,-40.89999999999998,-23.0,True,908.0,889.1,-14.099999999999966,3.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190308.bufr
31004_20190310_0000_00,31004,Aldan,2019-03-10T00:00:00,2019,3,00,58.0,7.0,925.0,-16.899999999999977,500.0,-39.89999999999998,-23.0,True,906.0,825.0,-9.5,7.399999999999977,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190310.bufr
31004_20190311_0000_00,31004,Aldan,2019-03-11T00:00:00,2019,3,00,67.0,8.0,929.0,-13.299999999999955,500.0,-43.099999999999966,-29.80000000000001,True,925.0,652.8,-12.899999999999977,0.39999999999997726,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190311.bufr
31004_20190312_0000_00,31004,Aldan,2019-03-12T00:00:00,2019,3,00,66.0,10.0,933.0,-23.49999999999997,500.0,-35.69999999999999,-12.200000000000017,True,910.0,952.3,-16.299999999999955,7.200000000000017,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190312.bufr
31004_20190316_0000_00,31004,Aldan,2019-03-16T00:00:00,2019,3,00,53.0,10.0,1000.0,-50.099999999999966,500.0,-33.89999999999998,16.19999999999999,True,927.0,634.9,-9.099999999999966,41.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190316.bufr
31004_20190317_0000_00,31004,Aldan,2019-03-17T00:00:00,2019,3,00,62.0,10.0,918.0,-10.299999999999955,500.0,-35.49999999999997,-25.200000000000017,True,901.0,870.8,-7.099999999999966,3.1999999999999886,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190317.bufr
31004_20190320_0000_00,31004,Aldan,2019-03-20T00:00:00,2019,3,00,58.0,10.0,935.0,-18.299999999999983,500.0,-41.69999999999999,-23.400000000000006,True,925.0,652.8,-16.69999999999999,1.5999999999999943,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190320.bufr
31004_20190318_0000_00,31004,Aldan,2019-03-18T00:00:00,2019,3,00,60.0,11.0,928.0,-20.299999999999983,500.0,-37.49999999999997,-17.19999999999999,True,871.0,1149.9,-17.299999999999983,3.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190318.bufr
31004_20190315_0000_00,31004,Aldan,2019-03-15T00:00:00,2019,3,00,50.0,10.0,928.0,-11.099999999999966,500.0,-35.49999999999997,-24.400000000000006,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190315.bufr
31004_20190314_0000_00,31004,Aldan,2019-03-14T00:00:00,2019,3,00,55.0,9.0,1000.0,-50.49999999999997,500.0,-34.89999999999998,15.599999999999994,True,925.0,652.8,-9.299999999999955,41.20000000000002,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190314.bufr
31004_20190319_0000_00,31004,Aldan,2019-03-19T00:00:00,2019,3,00,62.0,12.0,1000.0,-52.49999999999997,500.0,-41.29999999999998,11.199999999999989,True,903.0,852.4,-17.099999999999966,35.400000000000006,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190319.bufr
31004_20190313_0000_00,31004,Aldan,2019-03-13T00:00:00,2019,3,00,68.0,10.0,930.0,-18.299999999999983,500.0,-34.49999999999997,-16.19999999999999,True,875.0,1112.3,-12.5,5.799999999999983,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190313.bufr
31004_20190322_0000_00,31004,Aldan,2019-03-22T00:00:00,2019,3,00,58.0,9.0,937.0,-23.099999999999966,500.0,-42.099999999999966,-19.0,True,917.0,1434.2,-17.899999999999977,5.199999999999989,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190322.bufr
31004_20190321_0000_00,31004,Aldan,2019-03-21T00:00:00,2019,3,00,54.0,10.0,937.0,-20.099999999999966,500.0,-42.49999999999997,-22.400000000000006,True,923.0,670.8,-18.099999999999966,2.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190321.bufr
31004_20190323_0000_00,31004,Aldan,2019-03-23T00:00:00,2019,3,00,33.0,7.0,922.0,-12.899999999999977,500.0,-33.89999999999998,-21.0,True,863.0,1225.7,-12.299999999999955,0.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190323.bufr
31004_20190324_0000_00,31004,Aldan,2019-03-24T00:00:00,2019,3,00,65.0,7.0,916.0,-8.099999999999966,500.0,-40.099999999999966,-32.0,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190324.bufr
31004_20190326_0000_00,31004,Aldan,2019-03-26T00:00:00,2019,3,00,58.0,11.0,937.0,-18.899999999999977,500.0,-39.89999999999998,-21.0,True,917.0,725.0,-17.099999999999966,1.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190326.bufr
31004_20190330_0000_00,31004,Aldan,2019-03-30T00:00:00,2019,3,00,65.0,10.0,1000.0,-40.099999999999966,500.0,-35.89999999999998,4.199999999999989,True,912.0,1403.6,-10.099999999999966,30.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190330.bufr
31004_20190331_0000_00,31004,Aldan,2019-03-31T00:00:00,2019,3,00,55.0,12.0,938.0,-12.899999999999977,500.0,-34.89999999999998,-22.0,True,920.0,1482.1,-8.899999999999977,4.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190331.bufr
31004_20190325_0000_00,31004,Aldan,2019-03-25T00:00:00,2019,3,00,65.0,10.0,933.0,-21.69999999999999,500.0,-42.29999999999998,-20.599999999999994,True,922.0,1004.4,-20.099999999999966,1.6000000000000227,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190325.bufr
31004_20190327_0000_00,31004,Aldan,2019-03-27T00:00:00,2019,3,00,46.0,10.0,932.0,-16.69999999999999,500.0,-40.49999999999997,-23.799999999999983,True,923.0,995.5,-14.899999999999977,1.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190327.bufr
31004_20190401_0000_00,31004,Aldan,2019-04-01T00:00:00,2019,4,00,68.0,12.0,1000.0,-41.29999999999998,500.0,-30.49999999999997,10.800000000000011,True,925.0,652.8,-6.5,34.79999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190401.bufr
31004_20190328_0000_00,31004,Aldan,2019-03-28T00:00:00,2019,3,00,60.0,12.0,933.0,-17.69999999999999,500.0,-36.099999999999966,-18.399999999999977,True,917.0,725.0,-15.299999999999955,2.400000000000034,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190328.bufr
31004_20190329_0000_00,31004,Aldan,2019-03-29T00:00:00,2019,3,00,63.0,12.0,1000.0,-40.69999999999999,500.0,-36.69999999999999,4.0,True,914.0,1461.0,-12.5,28.19999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190329.bufr
31004_20190408_0000_00,31004,Aldan,2019-04-08T00:00:00,2019,4,00,60.0,13.0,937.0,-4.899999999999977,500.0,-31.69999999999999,-26.80000000000001,True,925.0,652.8,-4.5,0.39999999999997726,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190408.bufr
31004_20190409_0000_00,31004,Aldan,2019-04-09T00:00:00,2019,4,00,60.0,10.0,936.0,-4.5,500.0,-33.69999999999999,-29.19999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190409.bufr
31004_20190407_0000_00,31004,Aldan,2019-04-07T00:00:00,2019,4,00,55.0,9.0,1000.0,-45.49999999999997,500.0,-32.099999999999966,13.400000000000006,True,938.0,536.7,-3.8999999999999773,41.599999999999994,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190407.bufr
31004_20190402_0000_00,31004,Aldan,2019-04-02T00:00:00,2019,4,00,60.0,13.0,1000.0,-41.69999999999999,500.0,-30.099999999999966,11.600000000000023,True,919.0,706.9,-5.5,36.19999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190402.bufr
31004_20190406_0000_00,31004,Aldan,2019-04-06T00:00:00,2019,4,00,57.0,8.0,934.0,-3.5,500.0,-30.299999999999983,-26.799999999999983,True,925.0,652.8,-2.5,1.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190406.bufr
31004_20190405_0000_00,31004,Aldan,2019-04-05T00:00:00,2019,4,00,60.0,9.0,931.0,-4.2999999999999545,500.0,-33.29999999999998,-29.00000000000003,True,907.0,815.9,-2.2999999999999545,2.0,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190405.bufr
31004_20190403_0000_00,31004,Aldan,2019-04-03T00:00:00,2019,4,00,62.0,8.0,931.0,-2.8999999999999773,500.0,-31.299999999999983,-28.400000000000006,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190403.bufr
31004_20190404_0000_00,31004,Aldan,2019-04-04T00:00:00,2019,4,00,70.0,12.0,1000.0,-41.49999999999997,500.0,-33.29999999999998,8.199999999999989,True,888.0,990.8,-3.5,37.99999999999997,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190404.bufr
31004_20190411_0000_00,31004,Aldan,2019-04-11T00:00:00,2019,4,00,49.0,7.0,922.0,-1.5,500.0,-27.899999999999977,-26.399999999999977,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190411.bufr
31004_20190410_0000_00,31004,Aldan,2019-04-10T00:00:00,2019,4,00,54.0,11.0,936.0,-4.5,500.0,-32.099999999999966,-27.599999999999966,True,928.0,708.6,-3.6999999999999886,0.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190410.bufr
31004_20190412_0000_00,31004,Aldan,2019-04-12T00:00:00,2019,4,00,58.0,9.0,926.0,-6.899999999999977,500.0,-36.69999999999999,-29.80000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190412.bufr
31004_20190413_0000_00,31004,Aldan,2019-04-13T00:00:00,2019,4,00,60.0,8.0,929.0,-10.699999999999989,500.0,-42.099999999999966,-31.399999999999977,True,919.0,706.9,-9.299999999999955,1.400000000000034,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190413.bufr
31004_20190414_0000_00,31004,Aldan,2019-04-14T00:00:00,2019,4,00,57.0,8.0,923.0,-9.5,500.0,-39.099999999999966,-29.599999999999966,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190414.bufr
31004_20190415_0000_00,31004,Aldan,2019-04-15T00:00:00,2019,4,00,60.0,7.0,917.0,-6.899999999999977,500.0,-36.49999999999997,-29.599999999999994,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190415.bufr
31004_20190417_0000_00,31004,Aldan,2019-04-17T00:00:00,2019,4,00,51.0,10.0,928.0,-11.299999999999955,500.0,-38.49999999999997,-27.200000000000017,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190417.bufr
31004_20190416_0000_00,31004,Aldan,2019-04-16T00:00:00,2019,4,00,69.0,9.0,922.0,-8.5,500.0,-42.099999999999966,-33.599999999999966,True,916.0,734.0,-7.699999999999989,0.8000000000000114,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190416.bufr
31004_20190421_0000_00,31004,Aldan,2019-04-21T00:00:00,2019,4,00,76.0,5.0,925.0,-6.5,500.0,-35.49999999999997,-28.99999999999997,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190421.bufr
31004_20190418_0000_00,31004,Aldan,2019-04-18T00:00:00,2019,4,00,62.0,8.0,936.0,-10.299999999999955,500.0,-38.69999999999999,-28.400000000000034,True,921.0,688.8,-8.699999999999989,1.599999999999966,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190418.bufr
31004_20190419_0000_00,31004,Aldan,2019-04-19T00:00:00,2019,4,00,74.0,8.0,932.0,-5.5,500.0,-33.099999999999966,-27.599999999999966,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190419.bufr
31004_20190420_0000_00,31004,Aldan,2019-04-20T00:00:00,2019,4,00,71.0,8.0,920.0,-3.8999999999999773,500.0,-29.099999999999966,-25.19999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190420.bufr
31004_20190429_0000_00,31004,Aldan,2019-04-29T00:00:00,2019,4,00,68.0,10.0,934.0,-1.5,500.0,-26.49999999999997,-24.99999999999997,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190429.bufr
31004_20190428_0000_00,31004,Aldan,2019-04-28T00:00:00,2019,4,00,76.0,9.0,929.0,5.2000000000000455,500.0,-29.49999999999997,-34.70000000000002,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190428.bufr
31004_20190427_0000_00,31004,Aldan,2019-04-27T00:00:00,2019,4,00,67.0,9.0,929.0,5.400000000000034,500.0,-29.899999999999977,-35.30000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190427.bufr
31004_20190423_0000_00,31004,Aldan,2019-04-23T00:00:00,2019,4,00,66.0,6.0,928.0,-0.6999999999999886,500.0,-34.49999999999997,-33.79999999999998,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190423.bufr
31004_20190422_0000_00,31004,Aldan,2019-04-22T00:00:00,2019,4,00,57.0,7.0,928.0,-3.6999999999999886,500.0,-35.89999999999998,-32.19999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190422.bufr
31004_20190425_0000_00,31004,Aldan,2019-04-25T00:00:00,2019,4,00,67.0,11.0,936.0,-0.2999999999999545,500.0,-26.49999999999997,-26.200000000000017,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190425.bufr
31004_20190430_0000_00,31004,Aldan,2019-04-30T00:00:00,2019,4,00,68.0,9.0,928.0,-5.699999999999989,500.0,-32.89999999999998,-27.19999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190430.bufr
31004_20190426_0000_00,31004,Aldan,2019-04-26T00:00:00,2019,4,00,61.0,12.0,1000.0,-42.099999999999966,500.0,-29.299999999999983,12.799999999999983,True,925.0,652.8,2.6000000000000227,44.69999999999999,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190426.bufr
31004_20190501_0000_00,31004,Aldan,2019-05-01T00:00:00,2019,5,00,63.0,13.0,929.0,-2.2999999999999545,500.0,-26.099999999999966,-23.80000000000001,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190501.bufr
31004_20190424_0000_00,31004,Aldan,2019-04-24T00:00:00,2019,4,00,62.0,8.0,937.0,-1.099999999999966,500.0,-36.29999999999998,-35.20000000000002,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190424.bufr
31004_20190505_0000_00,31004,Aldan,2019-05-05T00:00:00,2019,5,00,49.0,7.0,938.0,-0.2999999999999545,500.0,-33.69999999999999,-33.400000000000034,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190505.bufr
31004_20190504_0000_00,31004,Aldan,2019-05-04T00:00:00,2019,5,00,62.0,10.0,942.0,-2.2999999999999545,500.0,-33.29999999999998,-31.00000000000003,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190504.bufr
31004_20190503_0000_00,31004,Aldan,2019-05-03T00:00:00,2019,5,00,65.0,14.0,1000.0,-47.099999999999966,500.0,-24.49999999999997,22.599999999999994,True,933.0,581.2,-1.6999999999999886,45.39999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190503.bufr
31004_20190509_0000_00,31004,Aldan,2019-05-09T00:00:00,2019,5,00,54.0,8.0,1000.0,-45.89999999999998,500.0,-30.099999999999966,15.800000000000011,True,923.0,995.5,5.0,50.89999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190509.bufr
31004_20190508_0000_00,31004,Aldan,2019-05-08T00:00:00,2019,5,00,57.0,8.0,1000.0,-45.89999999999998,500.0,-32.89999999999998,13.0,True,925.0,652.8,-0.5,45.39999999999998,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190508.bufr
31004_20190502_0000_00,31004,Aldan,2019-05-02T00:00:00,2019,5,00,61.0,11.0,1000.0,-47.29999999999998,500.0,-22.69999999999999,24.599999999999994,True,923.0,670.8,8.800000000000011,56.099999999999994,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190502.bufr
31004_20190506_0000_00,31004,Aldan,2019-05-06T00:00:00,2019,5,00,52.0,11.0,933.0,-0.8999999999999773,500.0,-29.099999999999966,-28.19999999999999,False,,,,,good,gdex_data\raw\2019\gdas.adpupa.t00z.20190506.bufr
